generation,fish,shark
1880,3873,592
1881,3930,587
1882,3983,582
1883,4029,578
1884,4088,573
1885,4146,570
1886,4197,566
1887,4258,563
1888,4321,560
1889,4369,557
1890,4432,554
1891,4501,552
1892,4558,550
1893,4628,548
1894,4700,545
1895,4758,542
1896,4826,540
1897,4904,537
1898,4957,535
1899,5022,532
1900,4930,1061
1901,4613,1059
1902,4371,1057
1903,4181,1055
1904,4001,1052
1905,3847,1050
1906,3726,1048
1907,3611,1046
1908,3517,1045
1909,3445,1042
1910,3378,1041
1911,3326,1039
1912,3285,1037
1913,3248,1036
1914,3213,1034
1915,3186,1033
1916,3169,1032
1917,3146,1030
1918,3133,1028
1919,3117,1027
1920,3101,1026
1921,3094,1024
1922,3087,1023
1923,3078,1022
1924,3074,1020
1925,3068,1019
1926,3069,1018
1927,3069,1017
1928,3066,1016
1929,3065,1015
1930,3062,1014
1931,3062,1013
1932,3067,1011
1933,3069,1009
1934,3076,1008
1935,3084,1007
1936,3087,1006
1937,3092,1004
1938,3099,1002
1939,3102,1001
1940,3109,999
1941,3116,998
1942,3121,997
1943,3127,995
1944,3137,993
1945,3145,991
1946,3153,989
1947,3161,986
1948,3168,983
1949,3174,979
1950,3191,918
1951,3202,900
1952,3209,879
1953,3230,856
1954,3249,832
1955,3268,806
1956,3293,780
1957,3314,753
1958,3334,729
1959,3358,706
1960,3384,687
1961,3410,668
1962,3439,652
1963,3473,636
1964,3504,622
1965,3541,611
1966,3582,599
1967,3618,589
1968,3661,580
1969,3706,571
1970,3745,563
1971,3795,556
1972,3848,551
1973,3898,545
1974,3952,540
1975,4012,534
1976,4061,529
1977,4119,524
1978,4176,519
1979,4230,515
1980,4288,511
1981,4354,506
1982,4410,502
1983,4470,499
1984,4537,495
1985,4594,491
1986,4662,487
1987,4734,484
1988,4797,481
1989,4868,478
1990,4940,475
1991,5001,472
1992,5075,469
1993,5150,467
1994,5210,464
1995,5284,462
1996,5359,460
1997,5417,458
1998,5483,455
1999,5562,453
2000,5449,904
2001,5185,902
2002,4998,900
2003,4835,898
2004,4697,897
2005,4590,895
2006,4489,893
2007,4407,892
2008,4340,890
2009,4279,888
2010,4227,886
2011,4185,885
2012,4156,884
2013,4118,883
2014,4095,881
2015,4078,880
2016,4054,879
2017,4041,878
2018,4025,878
2019,4012,877
2020,4003,876
2021,4000,876
2022,3997,875
2023,3992,874
2024,3993,873
2025,3989,872
2026,3990,871
2027,3991,870
2028,3986,870
2029,3983,869
2030,3982,869
2031,3980,868
2032,3978,867
2033,3977,867
2034,3984,866
2035,3985,866
2036,3987,865
2037,3991,864
2038,3995,863
2039,4001,863
2040,4006,862
2041,4007,861
2042,4015,860
2043,4022,860
2044,4027,859
2045,4034,857
2046,4042,856
2047,4047,854
2048,4048,853
2049,4059,851
2050,4062,818
2051,4071,808
2052,4082,797
2053,4093,783
2054,4110,768
2055,4130,754
2056,4144,740
2057,4163,724
2058,4187,710
2059,4204,697
2060,4223,685
2061,4245,673
2062,4268,664
2063,4292,657
2064,4319,649
2065,4352,642
2066,4380,636
2067,4412,630
2068,4445,625
2069,4482,620
2070,4523,615
2071,4561,611
2072,4600,608
2073,4642,605
2074,4683,602
2075,4726,599
2076,4776,596
2077,4825,594
2078,4872,591
2079,4923,589
2080,4974,587
2081,5020,585
2082,5077,584
2083,5132,582
2084,5181,581
2085,5238,579
2086,5292,578
2087,5350,577
2088,5408,575
2089,5453,574
2090,5505,573
2091,5568,572
2092,5616,571
2093,5662,569
2094,5722,568
2095,5765,567
2096,5818,566
2097,5873,565
2098,5923,564
2099,5972,563
2100,5808,1124
2101,5401,1123
2102,5080,1122
2103,4821,1121
2104,4595,1120
2105,4373,1119
2106,4200,1119
2107,4045,1118
2108,3899,1117
2109,3785,1116
2110,3677,1116
2111,3573,1115
2112,3495,1115
2113,3414,1114
2114,3343,1113
2115,3284,1112
2116,3228,1112
2117,3179,1111
2118,3139,1110
2119,3093,1109
2120,3060,1109
2121,3029,1108
2122,3000,1107
2123,2975,1107
2124,2951,1106
2125,2926,1105
2126,2904,1105
2127,2885,1104
2128,2860,1103
2129,2843,1103
2130,2829,1102
2131,2811,1101
2132,2795,1100
2133,2781,1099
2134,2764,1099
2135,2750,1098
2136,2741,1097
2137,2729,1097
2138,2714,1096
2139,2706,1095
2140,2702,1094
2141,2690,1093
2142,2687,1093
2143,2682,1092
2144,2679,1091
2145,2681,1089
2146,2680,1088
2147,2676,1086
2148,2678,1084
2149,2675,1081
2150,2671,1044
2151,2671,1028
2152,2674,1009
2153,2677,987
2154,2679,961
2155,2690,935
2156,2693,907
2157,2697,881
2158,2715,853
2159,2723,827
2160,2735,804
2161,2756,782
2162,2772,761
2163,2787,742
2164,2807,725
2165,2827,710
2166,2850,696
2167,2874,684
2168,2899,673
2169,2929,661
2170,2958,651
2171,2988,642
2172,3023,634
2173,3061,626
2174,3101,619
2175,3144,612
2176,3190,605
2177,3230,599
2178,3280,593
2179,3329,588
2180,3379,582
2181,3432,576
2182,3486,571
2183,3542,566
2184,3595,562
2185,3654,558
2186,3720,553
2187,3783,549
2188,3851,545
2189,3918,540
2190,3981,537
2191,4054,533
2192,4120,530
2193,4187,527
2194,4261,523
2195,4329,520
2196,4391,517
2197,4468,515
2198,4539,513
2199,4603,510
2200,4521,1017
2201,4230,1014
2202,4000,1012
2203,3821,1010
2204,3663,1009
2205,3519,1007
2206,3407,1005
2207,3310,1004
2208,3220,1003
2209,3160,1001
2210,3110,999
2211,3066,998
2212,3038,996
2213,3019,995
2214,2998,994
2215,2990,993
2216,2988,992
2217,2980,990
2218,2982,989
2219,2993,988
2220,2994,987
2221,3005,986
2222,3020,984
2223,3025,983
2224,3040,982
2225,3055,981
2226,3064,980
2227,3077,979
2228,3093,978
2229,3102,977
2230,3116,976
2231,3134,975
2232,3149,973
2233,3160,972
2234,3176,971
2235,3188,970
2236,3202,968
2237,3216,966
2238,3222,964
2239,3239,963
2240,3253,961
2241,3263,959
2242,3273,957
2243,3289,956
2244,3298,954
2245,3307,952
2246,3317,950
2247,3330,948
2248,3338,944
2249,3351,940
2250,3365,880
2251,3370,863
2252,3390,843
2253,3403,818
2254,3417,791
2255,3441,766
2256,3463,739
2257,3482,711
2258,3511,685
2259,3538,659
2260,3560,635
2261,3595,613
2262,3626,593
2263,3652,577
2264,3687,563
2265,3719,551
2266,3752,538
2267,3786,530
2268,3827,521
2269,3865,512
2270,3903,506
2271,3944,500
2272,3981,494
2273,4027,489
2274,4077,484
2275,4116,479
2276,4167,475
2277,4222,470
2278,4268,467
2279,4320,463
2280,4379,459
2281,4432,456
2282,4489,453
2283,4554,450
2284,4614,447
2285,4672,443
2286,4736,441
2287,4797,438
2288,4857,436
2289,4929,433
2290,4989,431
2291,5055,429
2292,5123,426
2293,5189,425
2294,5262,423
2295,5332,421
2296,5393,419
2297,5465,417
2298,5539,416
2299,5606,414
2300,5524,826
2301,5297,825
2302,5133,824
2303,5009,823
2304,4902,822
2305,4803,821
2306,4735,820
2307,4671,819
2308,4618,818
2309,4575,818
2310,4540,817
2311,4505,816
2312,4483,815
2313,4468,814
2314,4447,814
2315,4437,813
2316,4428,812
2317,4418,812
2318,4411,811
2319,4408,810
2320,4405,810
2321,4400,809
2322,4403,809
2323,4408,808
2324,4413,808
2325,4419,807
2326,4429,806
2327,4435,806
2328,4443,805
2329,4452,804
2330,4462,803
2331,4472,803
2332,4479,802
2333,4488,801
2334,4496,801
2335,4506,800
2336,4518,799
2337,4529,799
2338,4540,798
2339,4556,797
2340,4560,796
2341,4568,795
2342,4589,794
2343,4602,793
2344,4612,792
2345,4624,791
2346,4637,790
2347,4642,788
2348,4656,786
2349,4669,783
2350,4675,752
2351,4693,742
2352,4717,730
2353,4723,717
2354,4736,702
2355,4756,689
2356,4772,674
2357,4790,662
2358,4814,651
2359,4837,641
2360,4864,631
2361,4890,622
2362,4921,615
2363,4954,608
2364,4985,602
2365,5018,598
2366,5048,592
2367,5085,588
2368,5126,584
2369,5160,581
2370,5205,578
2371,5248,575
2372,5284,572
2373,5327,569
2374,5370,567
2375,5414,564
2376,5456,562
2377,5506,560
2378,5553,557
2379,5599,555
2380,5652,554
2381,5698,552
2382,5748,550
2383,5796,549
2384,5848,548
2385,5900,547
2386,5948,546
2387,5997,545
2388,6044,543
2389,6092,543
2390,6140,542
2391,6188,541
2392,6230,541
2393,6281,540
2394,6331,540
2395,6373,539
2396,6416,539
2397,6461,538
2398,6504,538
2399,6544,537
2400,6328,1073
2401,5898,1073
2402,5569,1072
2403,5286,1072
2404,5025,1072
2405,4791,1071
2406,4589,1071
2407,4402,1070
2408,4242,1070
2409,4102,1070
2410,3971,1069
2411,3856,1069
2412,3753,1068
2413,3662,1068
2414,3576,1068
2415,3499,1067
2416,3430,1067
2417,3364,1067
2418,3302,1066
2419,3252,1066
2420,3205,1066
2421,3167,1065
2422,3123,1065
2423,3087,1064
2424,3052,1064
2425,3017,1064
2426,2991,1064
2427,2969,1063
2428,2944,1062
2429,2920,1062
2430,2901,1062
2431,2877,1061
2432,2854,1061
2433,2835,1060
2434,2820,1060
2435,2806,1059
2436,2794,1059
2437,2779,1058
2438,2766,1058
2439,2754,1057
2440,2735,1056
2441,2724,1056
2442,2716,1055
2443,2706,1054
2444,2700,1054
2445,2698,1053
2446,2691,1052
2447,2684,1051
2448,2684,1050
2449,2679,1048
2450,2672,1023
2451,2677,1016
2452,2678,1004
2453,2676,990
2454,2677,970
2455,2680,949
2456,2683,926
2457,2694,902
2458,2701,879
2459,2710,856
2460,2724,834
2461,2740,810
2462,2753,789
2463,2770,771
2464,2789,755
2465,2812,739
2466,2839,723
2467,2861,708
2468,2890,696
2469,2926,685
2470,2954,674
2471,2991,663
2472,3035,654
2473,3073,646
2474,3109,636
2475,3162,629
2476,3202,622
2477,3242,616
2478,3301,610
2479,3343,605
2480,3398,599
2481,3457,593
2482,3510,588
2483,3567,584
2484,3637,580
2485,3701,576
2486,3770,572
2487,3848,569
2488,3916,565
2489,3981,561
2490,4061,559
2491,4132,555
2492,4205,552
2493,4287,549
2494,4358,547
2495,4433,545
2496,4518,542
2497,4592,539
2498,4666,537
2499,4748,535
2500,4661,1065
2501,4350,1063
2502,4112,1061
2503,3910,1059
2504,3739,1057
2505,3602,1055
2506,3481,1053
2507,3378,1052
2508,3302,1050
2509,3236,1049
2510,3183,1047
2511,3150,1046
2512,3112,1045
2513,3089,1043
2514,3068,1042
2515,3052,1041
2516,3040,1039
2517,3035,1038
2518,3029,1038
2519,3029,1037
2520,3030,1036
2521,3025,1034
2522,3032,1033
2523,3039,1032
2524,3037,1031
2525,3039,1030
2526,3039,1029
2527,3044,1027
2528,3048,1026
2529,3050,1024
2530,3057,1023
2531,3067,1022
2532,3075,1020
2533,3086,1019
2534,3093,1018
2535,3101,1017
2536,3107,1015
2537,3115,1014
2538,3124,1013
2539,3131,1011
2540,3144,1010
2541,3158,1009
2542,3165,1007
2543,3173,1006
2544,3184,1004
2545,3191,1002
2546,3202,1000
2547,3216,999
2548,3224,996
2549,3230,992
2550,3245,941
2551,3257,925
2552,3271,905
2553,3281,881
2554,3295,854
2555,3313,826
2556,3331,798
2557,3351,771
2558,3375,744
2559,3394,719
2560,3419,695
2561,3443,675
2562,3464,654
2563,3489,636
2564,3517,621
2565,3544,608
2566,3579,595
2567,3610,583
2568,3640,573
2569,3680,563
2570,3714,553
2571,3750,544
2572,3791,538
2573,3832,532
2574,3869,526
2575,3912,520
2576,3958,515
2577,3997,511
2578,4042,506
2579,4092,501
2580,4133,498
2581,4182,493
2582,4235,490
2583,4286,487
2584,4345,483
2585,4400,479
2586,4454,476
2587,4520,473
2588,4575,470
2589,4632,468
2590,4696,466
2591,4760,464
2592,4821,461
2593,4884,460
2594,4948,457
2595,5011,456
2596,5080,454
2597,5145,452
2598,5210,450
2599,5279,448
2600,5185,892
2601,4940,891
2602,4760,889
2603,4623,887
2604,4502,885
2605,4392,884
2606,4301,882
2607,4228,881
2608,4170,880
2609,4121,878
2610,4079,877
2611,4044,876
2612,4017,875
2613,3999,874
2614,3978,873
2615,3970,872
2616,3961,871
2617,3947,870
2618,3942,868
2619,3938,867
2620,3931,866
2621,3932,865
2622,3935,864
2623,3932,863
2624,3938,863
2625,3947,862
2626,3945,861
2627,3952,859
2628,3958,858
2629,3961,857
2630,3972,856
2631,3981,855
2632,3988,854
2633,3999,853
2634,4010,852
2635,4018,851
2636,4031,849
2637,4045,848
2638,4050,847
2639,4061,846
2640,4070,845
2641,4080,844
2642,4092,842
2643,4100,841
2644,4109,839
2645,4117,837
2646,4127,835
2647,4138,833
2648,4153,831
2649,4161,828
2650,4177,780
2651,4189,767
2652,4201,755
2653,4219,743
2654,4237,729
2655,4259,715
2656,4279,700
2657,4307,685
2658,4331,672
2659,4362,657
2660,4394,644
2661,4424,633
2662,4461,622
2663,4502,613
2664,4536,605
2665,4577,597
2666,4619,591
2667,4656,585
2668,4701,580
2669,4747,575
2670,4790,571
2671,4838,567
2672,4886,562
2673,4936,559
2674,4991,556
2675,5034,553
2676,5082,550
2677,5140,548
2678,5190,545
2679,5242,543
2680,5300,541
2681,5356,539
2682,5404,537
2683,5468,535
2684,5520,533
2685,5573,531
2686,5636,530
2687,5691,528
2688,5739,526
2689,5797,525
2690,5849,523
2691,5896,522
2692,5949,521
2693,5998,520
2694,6044,519
2695,6090,518
2696,6135,517
2697,6178,516
2698,6216,515
2699,6258,515
2700,6077,1028
2701,5702,1027
2702,5403,1026
2703,5160,1025
2704,4944,1025
2705,4742,1024
2706,4566,1023
2707,4420,1023
2708,4284,1022
2709,4165,1021
2710,4067,1020
2711,3976,1020
2712,3903,1019
2713,3842,1019
2714,3779,1018
2715,3725,1018
2716,3685,1017
2717,3643,1017
2718,3600,1016
2719,3574,1015
2720,3542,1015
2721,3511,1014
2722,3488,1013
2723,3473,1013
2724,3451,1012
2725,3435,1012
2726,3417,1011
2727,3399,1011
2728,3386,1010
2729,3373,1010
2730,3358,1010
2731,3347,1009
2732,3337,1009
2733,3320,1008
2734,3317,1008
2735,3315,1007
2736,3303,1007
2737,3300,1006
2738,3292,1006
2739,3287,1005
2740,3288,1004
2741,3282,1004
2742,3269,1003
2743,3270,1003
2744,3264,1002
2745,3256,1001
2746,3258,999
2747,3254,998
2748,3248,996
2749,3252,994
2750,3246,965
2751,3242,953
2752,3248,938
2753,3247,920
2754,3250,899
2755,3258,877
2756,3268,853
2757,3273,830
2758,3287,806
2759,3299,785
2760,3317,762
2761,3330,741
2762,3349,722
2763,3366,704
2764,3391,688
2765,3409,674
2766,3432,661
2767,3460,649
2768,3484,639
2769,3513,632
2770,3551,624
2771,3584,616
2772,3618,610
2773,3656,604
2774,3696,599
2775,3738,593
2776,3781,589
2777,3827,584
2778,3876,579
2779,3923,575
2780,3966,570
2781,4018,567
2782,4066,563
2783,4114,559
2784,4170,557
2785,4228,554
2786,4284,551
2787,4346,549
2788,4407,546
2789,4464,544
2790,4522,541
2791,4581,538
2792,4639,536
2793,4697,534
2794,4757,532
2795,4818,530
2796,4876,528
2797,4942,526
2798,4999,524
2799,5059,523
2800,4948,1043
2801,4617,1042
2802,4367,1040
2803,4165,1039
2804,3976,1037
2805,3810,1035
2806,3673,1035
2807,3556,1033
2808,3460,1032
2809,3379,1030
2810,3312,1029
2811,3252,1027
2812,3208,1026
2813,3169,1025
2814,3138,1024
2815,3111,1024
2816,3087,1023
2817,3067,1021
2818,3058,1020
2819,3046,1019
2820,3035,1019
2821,3029,1018
2822,3018,1017
2823,3011,1017
2824,3012,1016
2825,3010,1015
2826,3005,1014
2827,3007,1013
2828,3008,1013
2829,3007,1012
2830,3014,1011
2831,3016,1010
2832,3020,1009
2833,3029,1008
2834,3032,1006
2835,3041,1005
2836,3048,1004
2837,3057,1003
2838,3064,1001
2839,3076,1000
2840,3082,998
2841,3090,997
2842,3100,996
2843,3110,994
2844,3115,993
2845,3125,991
2846,3137,988
2847,3138,986
2848,3149,984
2849,3161,980
2850,3166,932
2851,3181,916
2852,3195,898
2853,3205,878
2854,3221,854
2855,3239,828
2856,3253,800
2857,3275,773
2858,3298,746
2859,3317,723
2860,3343,701
2861,3372,681
2862,3397,663
2863,3425,646
2864,3464,632
2865,3492,619
2866,3527,608
2867,3570,597
2868,3611,587
2869,3652,578
2870,3697,570
2871,3746,562
2872,3794,555
2873,3846,549
2874,3898,543
2875,3946,537
2876,4005,531
2877,4059,526
2878,4111,521
2879,4172,516
2880,4226,512
2881,4280,508
2882,4333,504
2883,4390,500
2884,4442,495
2885,4494,491
2886,4552,487
2887,4602,484
2888,4656,480
2889,4716,477
2890,4770,475
2891,4826,472
2892,4889,469
2893,4949,467
2894,5006,464
2895,5070,463
2896,5127,461
2897,5186,458
2898,5252,456
2899,5310,455
2900,5210,907
2901,4959,905
2902,4770,903
2903,4616,901
2904,4482,899
2905,4367,897
2906,4270,896
2907,4193,894
2908,4134,892
2909,4085,891
2910,4045,890
2911,4007,888
2912,3987,887
2913,3968,885
2914,3952,884
2915,3944,883
2916,3937,881
2917,3927,880
2918,3930,879
2919,3928,878
2920,3925,878
2921,3934,877
2922,3935,876
2923,3938,875
2924,3947,874
2925,3958,874
2926,3969,873
2927,3982,872
2928,3994,871
2929,4005,870
2930,4022,869
2931,4034,869
2932,4045,867
2933,4061,866
2934,4069,865
2935,4080,864
2936,4094,863
2937,4102,862
2938,4111,861
2939,4123,860
2940,4128,858
2941,4134,857
2942,4143,856
2943,4147,854
2944,4157,852
2945,4169,851
2946,4176,849
2947,4188,846
2948,4204,844
2949,4210,841
2950,4223,794
2951,4239,780
2952,4248,765
2953,4263,747
2954,4284,728
2955,4299,708
2956,4319,689
2957,4340,669
2958,4359,651
2959,4388,634
2960,4418,617
2961,4445,603
2962,4478,591
2963,4512,580
2964,4539,570
2965,4581,562
2966,4621,555
2967,4654,548
2968,4703,543
2969,4746,538
2970,4785,533
2971,4836,529
2972,4881,525
2973,4918,521
2974,4968,519
2975,5021,515
2976,5065,512
2977,5118,510
2978,5166,508
2979,5213,505
2980,5267,504
2981,5319,502
2982,5366,500
2983,5421,498
2984,5465,496
2985,5510,495
2986,5560,493
2987,5606,492
2988,5654,491
2989,5700,489
2990,5747,487
2991,5798,486
2992,5845,484
2993,5890,483
2994,5937,482
2995,5988,481
2996,6030,480
2997,6077,479
2998,6122,478
2999,6167,477
